FID,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,YDBH,DWJD,DWWD,HG,AS2,PB,CD,CR,NI,ph,CEC,JHXYJZL,ECA,EMG,ENA,EK,SRXYZL,DDL,OM,TN,TP,TK,AP,SK,AK,AS1,ASI,AFE,AMN,ACU,AZN,AB,AMO,TRRZPJZ,sand,silt,clay,TRZD,SBName,SGrt_JZg,YL,TS,SSpe_JZg,XZQDM,行政区名称,行政区,BSM,YSDM,TBYBH,TBBH,dlbm,二级地类,ZLDWDM,ZLDWMC,面积,GZCHD,一级地类
49,1,49,1,49,1,49,4109280102000552,114.886407000000005,35.634565000000002,0.018000000000000,9.720000000000001,17.199999999999999,0.140000000000000,54.600000000000001,17.199999999999999,8.810000000000000,9.270000000000000,6.960000000000000,4.690000000000000,1.950000000000000,0.110000000000000,0.210000000000000,0.413000000000000,0.088500000000000,9.58,0.650000000000000,0.910000000000000,18.300000000000001,63.899999999999999,509.000000000000000,61.799999999999997,3.150000000000000,0.000000000000000,17.100000000000001,11.000000000000000,1.540000000000000,3.240000000000000,0.520000000000000,0.051000000000000,1.340000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_典型潮土_石灰性潮砂土_砂质潮土,潮土,典型潮土,石灰性潮砂土,砂质潮土,410928111,新习镇,经开区,410928211000170022,2001010100, ,114,0102,水浇地,4109281112350000000,新习镇前马寨村,50,50,
50,1,50,1,50,1,50,4109280102000175,114.959303000000006,35.663952000000002,0.033000000000000,18.699999999999999,20.399999999999999,0.170000000000000,68.799999999999997,20.399999999999999,8.490000000000000,13.000000000000000,12.199999999999999,8.320000000000000,3.290000000000000,0.180000000000000,0.440000000000000,0.720000000000000,0.172000000000000,17.8,1.230000000000000,1.030000000000000,19.800000000000001,11.500000000000000,1163.000000000000000,149.000000000000000,7.870000000000000,0.000000000000000,11.699999999999999,26.100000000000001,1.200000000000000,0.860000000000000,0.580000000000000,0.154000000000000,1.200000000000000,81.299999999999997,12.400000000000000,6.700000000000000,砂质壤土,潮土_脱潮土_脱潮壤土_脱潮小两合土,潮土,脱潮土,脱潮壤土,脱潮小两合土,410928111,新习镇,经开区,410928211000240034,2001010100,3877,215,0102,水浇地,4109281112160000000,新习镇王庄村,51,51,
51,1,51,1,51,1,51,4109280102000247,114.873203000000004,35.611952000000002,0.022000000000000,9.630000000000001,17.300000000000001,0.130000000000000,62.899999999999999,17.300000000000001,8.920000000000000,7.900000000000000,6.380000000000000,3.860000000000000,1.990000000000000,0.300000000000000,0.220000000000000,0.716000000000000,0.156000000000000,8.78,0.650000000000000,1.010000000000000,18.300000000000001,51.100000000000001,828.000000000000000,86.599999999999994,18.000000000000000,0.000000000000000,8.630000000000001,13.600000000000000,0.800000000000000,3.760000000000000,0.560000000000000,0.072000000000000,1.380000000000000,89.400000000000006,6.200000000000000,4.500000000000000,砂土及壤质砂土,潮土_脱潮土_脱潮壤土_脱潮小两合土,潮土,脱潮土,脱潮壤土,脱潮小两合土,410928111,新习镇,经开区,410928211000251519,2001010100,A9402,336,0102,水浇地,4109281112370000000,新习镇卢寨村,52,52,
52,1,52,1,52,1,52,4109280102000626,114.925578000000002,35.650803000000003,0.036000000000000,14.400000000000000,18.199999999999999,0.140000000000000,63.399999999999999,18.199999999999999,8.710000000000001,9.800000000000001,7.720000000000000,5.740000000000000,1.610000000000000,0.190000000000000,0.160000000000000,0.425000000000000,0.115000000000000,12.7,0.860000000000000,0.960000000000000,19.600000000000001,12.800000000000001,763.000000000000000,70.900000000000006,3.160000000000000,0.000000000000000,11.800000000000001,12.300000000000001,0.890000000000000,1.350000000000000,0.670000000000000,0.068000000000000,1.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮壤土_脱潮小两合土,潮土,脱潮土,脱潮壤土,脱潮小两合土,410928111,新习镇,经开区,410928211000251338,2001010100,A6551/A6345/A6449/,206,0102,水浇地,4109281112390000000,新习镇南新习村,53,53,
53,1,53,1,53,1,53,4109720102000059,114.948999999999998,35.705807000000000,0.034000000000000,13.400000000000000,21.899999999999999,0.170000000000000,73.500000000000000,21.899999999999999,8.670000000000000,15.800000000000001,11.100000000000000,7.370000000000000,3.060000000000000,0.380000000000000,0.280000000000000,0.793000000000000,0.175000000000000,13.7,0.950000000000000,0.950000000000000,20.500000000000000,14.600000000000000,864.000000000000000,121.000000000000000,13.000000000000000,0.000000000000000,10.900000000000000,16.500000000000000,1.600000000000000,1.070000000000000,0.800000000000000,0.095000000000000,1.230000000000000,60.799999999999997,23.399999999999999,15.800000000000001,砂质黏壤土,潮土_脱潮土_脱潮壤土_脱潮两合土,潮土,脱潮土,脱潮壤土,脱潮两合土,410902100,王助镇,经开区,410902211000020228,2001010100,4568,155,0102,水浇地,4109021002030000000,王助镇大村,54,54,
54,1,54,1,54,1,54,4109720102000011,114.909764999999993,35.724758000000001,0.044000000000000,7.490000000000000,16.500000000000000,0.120000000000000,56.299999999999997,16.500000000000000,8.630000000000001,10.199999999999999,7.540000000000000,3.830000000000000,3.310000000000000,0.260000000000000,0.140000000000000,0.739000000000000,0.199000000000000,12.1,0.870000000000000,1.120000000000000,19.500000000000000,49.500000000000000,708.000000000000000,70.900000000000006,24.800000000000001,0.000000000000000,11.900000000000000,15.900000000000000,1.680000000000000,4.020000000000000,1.070000000000000,0.065000000000000,1.390000000000000,45.700000000000003,34.500000000000000,19.800000000000001,黏壤土,潮土_脱潮土_脱潮砂土_,潮土,脱潮土,脱潮砂土, ,410902100,王助镇,经开区,410902211000102590,2001010100,4268,442,0102,水浇地,4109021002270000000,王助镇白屯,55,55,
55,1,55,1,55,1,55,4109720102000043,114.962450000000004,35.840572000000002,0.022000000000000,5.440000000000000,16.300000000000001,0.110000000000000,54.399999999999999,16.300000000000001,8.690000000000000,6.240000000000000,5.030000000000000,2.640000000000000,2.010000000000000,0.170000000000000,0.210000000000000,0.534000000000000,0.197000000000000,9.1,0.670000000000000,0.770000000000000,19.000000000000000,30.300000000000001,482.000000000000000,108.000000000000000,13.699999999999999,0.000000000000000,9.050000000000001,11.500000000000000,0.510000000000000,1.530000000000000,0.920000000000000,0.033000000000000,1.410000000000000,46.899999999999999,35.799999999999997,17.300000000000001,黏壤土,潮土_典型潮土_石灰性潮砂土_砂质潮土,潮土,典型潮土,石灰性潮砂土,砂质潮土,410902204,胡村乡,经开区,410902211000033330,2001010100, ,198,0102,水浇地,4109022042130000000,胡村乡天阴村,56,56,
56,1,56,1,56,1,56,4109720102000068,114.931629999999998,35.846767999999997,0.024000000000000,6.700000000000000,15.600000000000000,0.110000000000000,50.899999999999999,15.600000000000000,9.000000000000000,6.590000000000000,4.790000000000000,2.820000000000000,1.590000000000000,0.240000000000000,0.140000000000000,0.322000000000000,0.076700000000000,9.4,0.650000000000000,0.860000000000000,17.699999999999999,17.699999999999999,479.000000000000000,39.299999999999997,6.670000000000000,0.000000000000000,8.510000000000000,9.000000000000000,0.540000000000000,0.740000000000000,0.450000000000000,0.046000000000000,1.430000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_典型潮土_石灰性潮砂土_砂质潮土,潮土,典型潮土,石灰性潮砂土,砂质潮土,410902204,胡村乡,经开区,410902211000103538,2001010100, ,445,0102,水浇地,4109022042160000000,胡村乡庄胡村,57,57,
57,1,57,1,57,1,57,4109720102000057,114.930402000000001,35.830610000000000,0.025000000000000,7.100000000000000,16.000000000000000,0.110000000000000,55.600000000000001,16.000000000000000,8.980000000000000,8.810000000000000,5.930000000000000,3.320000000000000,1.980000000000000,0.500000000000000,0.130000000000000,0.666000000000000,0.148000000000000,10.3,0.770000000000000,1.050000000000000,18.500000000000000,28.500000000000000,678.000000000000000,52.600000000000001,18.000000000000000,0.000000000000000,9.609999999999999,13.000000000000000,0.820000000000000,1.040000000000000,0.920000000000000,0.040000000000000,1.420000000000000,61.299999999999997,26.800000000000001,11.900000000000000,砂质壤土,风沙土_草甸风沙土_草甸固定风沙土_细砂固定草甸风沙土,风沙土,草甸风沙土,草甸固定风沙土,细砂固定草甸风沙土,410902204,胡村乡,经开区,410902211000033413,2001010100, ,249,0102,水浇地,4109022042160000000,胡村乡庄胡村,58,58,
58,1,58,1,58,1,58,4109720102000081,114.913731999999996,35.690868000000002,0.035000000000000,14.750000000000000,18.500000000000000,0.155000000000000,59.700000000000003,18.500000000000000,8.685000000000000,11.500000000000000,8.930000000000000,6.030000000000000,2.440000000000000,0.170000000000000,0.260000000000000,0.522000000000000,0.128000000000000,16.25,1.120000000000000,1.080000000000000,19.350000000000001,28.449999999999999,819.500000000000000,110.000000000000000,12.350000000000000,0.000000000000000,15.949999999999999,14.800000000000001,1.975000000000000,2.580000000000000,0.575000000000000,0.067500000000000,1.160000000000000,64.299999999999997,22.750000000000000,12.949999999999999,砂质壤土,潮土_脱潮土_脱潮砂土_底黏砂壤质脱潮土,潮土,脱潮土,脱潮砂土,底黏砂壤质脱潮土,410902100,王助镇,经开区,410902211000102149,2001010100,4456,326,0102,水浇地,4109021002070000000,王助镇铁炉,59,59,
59,1,59,1,59,1,59,4109720102000072,114.953038000000006,35.692729999999997,0.041000000000000,13.800000000000001,19.899999999999999,0.180000000000000,65.000000000000000,19.899999999999999,8.670000000000000,12.500000000000000,9.080000000000000,6.230000000000000,2.380000000000000,0.190000000000000,0.280000000000000,0.568000000000000,0.130000000000000,12.9,0.900000000000000,1.110000000000000,20.500000000000000,56.899999999999999,952.000000000000000,108.000000000000000,12.500000000000000,0.000000000000000,18.899999999999999,12.900000000000000,3.570000000000000,4.560000000000000,0.730000000000000,0.077000000000000,1.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮壤土_脱潮两合土,潮土,脱潮土,脱潮壤土,脱潮两合土,410902100,王助镇,经开区,410902211000102212,2001010100,4071,70,0102,水浇地,4109021002100000000,王助镇王李拐,60,60,
60,1,60,1,60,1,60,4109720102000034,114.950967000000006,35.694465000000001,0.080000000000000,15.900000000000000,17.199999999999999,0.120000000000000,57.200000000000003,17.199999999999999,8.820000000000000,12.800000000000001,8.960000000000001,6.020000000000000,2.450000000000000,0.260000000000000,0.230000000000000,0.547000000000000,0.117000000000000,10.3,0.760000000000000,0.830000000000000,19.800000000000001,10.900000000000000,819.000000000000000,78.299999999999997,6.920000000000000,0.000000000000000,13.100000000000000,13.100000000000000,1.030000000000000,0.540000000000000,0.650000000000000,0.089000000000000,1.340000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮壤土_脱潮两合土,潮土,脱潮土,脱潮壤土,脱潮两合土,410902100,王助镇,经开区,410902211000022747,2001010100,4067,137,0102,水浇地,4109021002150000000,王助镇东李庄,61,61,
61,1,61,1,61,1,61,4109720102000075,114.938177999999994,35.711295000000000,0.051000000000000,10.600000000000000,21.800000000000001,0.180000000000000,66.599999999999994,21.800000000000001,8.470000000000001,13.000000000000000,9.570000000000000,5.980000000000000,2.880000000000000,0.260000000000000,0.450000000000000,0.954000000000000,0.272000000000000,17.7,1.240000000000000,1.300000000000000,20.699999999999999,46.000000000000000,1020.000000000000000,220.000000000000000,20.300000000000001,0.000000000000000,10.900000000000000,22.899999999999999,1.910000000000000,4.270000000000000,0.890000000000000,0.111000000000000,1.290000000000000,36.700000000000003,41.100000000000001,22.199999999999999,黏壤土,潮土_脱潮土_脱潮壤土_脱潮两合土,潮土,脱潮土,脱潮壤土,脱潮两合土,410902100,王助镇,经开区,410902211000031174,2001010100,3956,133,0102,水浇地,4109021002010000000,王助镇王助南,62,62,
62,1,62,1,62,1,62,4109720102000012,114.953136999999998,35.724474999999998,0.038000000000000,9.580000000000000,19.000000000000000,0.140000000000000,59.500000000000000,19.000000000000000,8.789999999999999,13.400000000000000,9.770000000000000,6.120000000000000,3.120000000000000,0.270000000000000,0.250000000000000,0.741000000000000,0.184000000000000,13.3,0.890000000000000,0.910000000000000,19.899999999999999,14.100000000000000,1011.000000000000000,100.000000000000000,20.000000000000000,0.000000000000000,11.100000000000000,13.800000000000001,2.120000000000000,1.760000000000000,0.730000000000000,0.079000000000000,1.340000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮砂土_底黏砂壤质脱潮土,潮土,脱潮土,脱潮砂土,底黏砂壤质脱潮土,410902100,王助镇,经开区,410902211000031869,2001010100,4560,241,0102,水浇地,4109021002280000000,王助镇乜村,63,63,
63,1,63,1,63,1,63,4109720102000002,114.965603000000002,35.713777999999998,0.048000000000000,17.100000000000001,23.600000000000001,0.200000000000000,71.500000000000000,23.600000000000001,8.670000000000000,19.300000000000001,13.699999999999999,8.260000000000000,4.530000000000000,0.330000000000000,0.620000000000000,0.982000000000000,0.157000000000000,27.2,1.400000000000000,1.070000000000000,22.300000000000001,20.100000000000001,1346.000000000000000,310.000000000000000,12.400000000000000,0.000000000000000,12.000000000000000,19.199999999999999,1.650000000000000,1.500000000000000,1.320000000000000,0.178000000000000,1.340000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮砂土_底黏砂壤质脱潮土,潮土,脱潮土,脱潮砂土,底黏砂壤质脱潮土,410902100,王助镇,经开区,410902211000022727,2001010100,4575,14,0102,水浇地,4109021002160000000,王助镇后南旺,64,64,
64,1,64,1,64,1,64,4109720102000022,114.979519999999994,35.828156999999997,0.028000000000000,7.420000000000000,18.100000000000001,0.130000000000000,56.899999999999999,18.100000000000001,8.730000000000000,8.880000000000001,7.120000000000000,3.720000000000000,2.890000000000000,0.390000000000000,0.120000000000000,1.430000000000000,0.359000000000000,10.9,0.780000000000000,0.830000000000000,18.800000000000001,16.300000000000001,622.000000000000000,50.799999999999997,70.900000000000006,0.000000000000000,8.430000000000000,13.300000000000001,0.800000000000000,1.440000000000000,0.920000000000000,0.056000000000000,1.320000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_典型潮土_石灰性潮砂土_青砂土,潮土,典型潮土,石灰性潮砂土,青砂土,410902204,胡村乡,经开区,410902211000040167,2001010100,351,568,0102,水浇地,4109022042100000000,胡村乡西王什,65,65,
65,1,65,1,65,1,65,4109720102000076,114.940314999999998,35.729483000000002,0.039000000000000,9.119999999999999,18.899999999999999,0.130000000000000,59.600000000000001,18.899999999999999,8.650000000000000,13.100000000000000,9.859999999999999,5.380000000000000,3.840000000000000,0.360000000000000,0.280000000000000,0.964000000000000,0.255000000000000,15.3,1.030000000000000,0.860000000000000,20.100000000000001,14.600000000000000,935.000000000000000,119.000000000000000,26.300000000000001,0.000000000000000,10.800000000000001,19.100000000000001,1.490000000000000,0.930000000000000,0.990000000000000,0.096000000000000,1.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮砂土_底黏砂壤质脱潮土,潮土,脱潮土,脱潮砂土,底黏砂壤质脱潮土,410902100,王助镇,经开区,410902211000031736,2001010100,4547,280,0102,水浇地,4109021002240000000,王助镇西郭寨,66,66,
66,1,66,1,66,1,66,4109720102000036,114.976906999999997,35.687688000000001,0.042000000000000,10.400000000000000,17.899999999999999,0.130000000000000,60.899999999999999,17.899999999999999,8.690000000000000,10.900000000000000,8.680000000000000,6.340000000000000,1.970000000000000,0.130000000000000,0.240000000000000,0.618000000000000,0.158000000000000,13.4,0.910000000000000,0.870000000000000,19.399999999999999,13.600000000000000,964.000000000000000,114.000000000000000,11.600000000000000,0.000000000000000,8.830000000000000,16.300000000000001,1.090000000000000,0.740000000000000,0.500000000000000,0.093000000000000,1.240000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮壤土_脱潮小两合土,潮土,脱潮土,脱潮壤土,脱潮小两合土,410902100,王助镇,经开区,410902211000102244,2001010100,4064,315,0102,水浇地,4109021002120000000,王助镇花西,67,67,
67,1,67,1,67,1,67,4109720102000054,114.953332000000003,35.838610000000003,0.023000000000000,6.760000000000000,16.500000000000000,0.100000000000000,53.000000000000000,16.500000000000000,8.940000000000000,7.660000000000000,5.500000000000000,3.050000000000000,2.100000000000000,0.150000000000000,0.200000000000000,0.374000000000000,0.085200000000000,6.7,0.590000000000000,0.850000000000000,18.899999999999999,15.000000000000000,481.000000000000000,48.000000000000000,4.140000000000000,0.000000000000000,8.480000000000000,11.199999999999999,0.620000000000000,1.120000000000000,0.840000000000000,0.053000000000000,1.430000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,风沙土_草甸风沙土_草甸固定风沙土_细砂固定草甸风沙土,风沙土,草甸风沙土,草甸固定风沙土,细砂固定草甸风沙土,410902204,胡村乡,经开区,410902211000040180,2001010100, ,215,0102,水浇地,4109022042150000000,胡村乡郭翟胡村,68,68,
68,1,68,1,68,1,68,4109720102000063,114.903080000000003,35.744545000000002,0.017000000000000,8.580000000000000,15.500000000000000,0.110000000000000,60.799999999999997,15.500000000000000,8.670000000000000,8.880000000000001,7.540000000000000,5.240000000000000,1.920000000000000,0.190000000000000,0.190000000000000,0.539000000000000,0.153000000000000,9.24,0.640000000000000,0.780000000000000,17.399999999999999,16.000000000000000,654.000000000000000,68.000000000000000,19.199999999999999,0.000000000000000,13.100000000000000,13.400000000000000,0.890000000000000,0.630000000000000,0.600000000000000,0.081000000000000,1.500000000000000,79.200000000000003,18.899999999999999,1.900000000000000,砂质壤土,潮土_碱化潮土_碱潮壤土_,潮土,碱化潮土,碱潮壤土, ,410902100,王助镇,经开区,410902211000053700,2001010100, ,223,0102,水浇地,4109021002230000000,王助镇潘庄,69,69,
69,1,69,1,69,1,69,4109720102000056,114.983343000000005,35.722667000000001,0.103000000000000,8.470000000000001,18.100000000000001,0.110000000000000,57.299999999999997,18.100000000000001,8.779999999999999,11.199999999999999,9.820000000000000,6.430000000000000,2.990000000000000,0.180000000000000,0.220000000000000,0.443000000000000,0.135000000000000,10.1,0.680000000000000,0.880000000000000,17.600000000000001,10.600000000000000,823.000000000000000,82.599999999999994,12.800000000000001,0.000000000000000,12.199999999999999,11.699999999999999,0.610000000000000,0.840000000000000,0.640000000000000,0.077000000000000,1.440000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮砂土_底黏砂壤质脱潮土,潮土,脱潮土,脱潮砂土,底黏砂壤质脱潮土,410902100,王助镇,经开区,410902211000023734,2001010100, ,149,0102,水浇地,4109021002290000000,王助镇前铁邱,70,70,
70,1,70,1,70,1,70,4109720102000020,114.901908000000006,35.751643000000001,0.021000000000000,8.020000000000000,16.899999999999999,0.140000000000000,63.799999999999997,16.899999999999999,8.510000000000000,7.650000000000000,7.040000000000000,4.420000000000000,2.240000000000000,0.230000000000000,0.150000000000000,0.934000000000000,0.232000000000000,10.5,0.740000000000000,0.930000000000000,18.100000000000001,48.399999999999999,618.000000000000000,52.200000000000003,48.600000000000001,0.000000000000000,20.199999999999999,13.600000000000000,1.230000000000000,3.720000000000000,0.930000000000000,0.054000000000000,1.380000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_碱化潮土_碱潮壤土_,潮土,碱化潮土,碱潮壤土, ,410902011,皇甫街道,经开区,410902211000078358,2001010100, ,2751,0102,水浇地,4109020110000000000,皇甫街道,71,71,
71,1,71,1,71,1,71,4109720102000073,114.974158000000003,35.693010000000001,0.031000000000000,13.800000000000001,18.899999999999999,0.140000000000000,63.899999999999999,18.899999999999999,8.570000000000000,13.900000000000000,11.000000000000000,7.790000000000000,2.930000000000000,0.070000000000000,0.220000000000000,0.423000000000000,0.112000000000000,9.88,1.050000000000000,0.900000000000000,18.000000000000000,12.100000000000000,835.000000000000000,90.799999999999997,10.600000000000000,0.000000000000000,11.900000000000000,15.699999999999999,1.470000000000000,1.560000000000000,0.650000000000000,0.090000000000000,1.250000000000000,78.400000000000006,12.199999999999999,9.400000000000000,砂质壤土,潮土_脱潮土_脱潮壤土_脱潮两合土,潮土,脱潮土,脱潮壤土,脱潮两合土,410902100,王助镇,经开区,410902211000102240,2001010100,4063,311,0102,水浇地,4109021002120000000,王助镇花西,72,72,
72,1,72,1,72,1,72,4109720102000005,115.029898000000003,35.845185000000001,0.022000000000000,9.960000000000001,16.000000000000000,0.130000000000000,58.500000000000000,16.000000000000000,8.890000000000001,8.869999999999999,7.860000000000000,4.890000000000000,2.530000000000000,0.310000000000000,0.130000000000000,0.517000000000000,0.138000000000000,9.48,0.710000000000000,0.720000000000000,17.600000000000001,21.199999999999999,556.000000000000000,54.700000000000003,16.899999999999999,0.000000000000000,7.730000000000000,11.500000000000000,0.520000000000000,0.750000000000000,0.690000000000000,0.037000000000000,1.320000000000000,77.500000000000000,16.800000000000001,5.700000000000000,砂质壤土,潮土_脱潮土_脱潮砂土_浅位黏砂壤质脱潮土,潮土,脱潮土,脱潮砂土,浅位黏砂壤质脱潮土,410902204,胡村乡,经开区,410902211000101194,2001010100, ,220,1006,农村道路,4109022042030000000,胡村乡武家庄村,73,73,
73,1,73,1,73,1,73,4109720102000013,114.991377999999997,35.737360000000002,0.054000000000000,9.270000000000000,21.899999999999999,0.130000000000000,59.700000000000003,21.899999999999999,8.510000000000000,10.199999999999999,8.840000000000000,6.640000000000000,1.810000000000000,0.100000000000000,0.290000000000000,0.512000000000000,0.136000000000000,13.2,0.890000000000000,0.950000000000000,18.500000000000000,11.300000000000001,886.000000000000000,112.000000000000000,7.900000000000000,0.000000000000000,9.340000000000000,15.900000000000000,1.510000000000000,3.790000000000000,0.490000000000000,0.083000000000000,1.390000000000000,74.400000000000006,19.300000000000001,6.300000000000000,砂质壤土,潮土_脱潮土_脱潮砂土_,潮土,脱潮土,脱潮砂土, ,410902100,王助镇,经开区,410902211000102668,2001010100,7606,204,0102,水浇地,4109021002320000000,王助镇后铁邱,74,74,
74,1,74,1,74,1,74,4109720102000071,115.010822000000005,35.855057000000002,0.019000000000000,8.930000000000000,16.800000000000001,0.120000000000000,64.400000000000006,16.800000000000001,8.580000000000000,9.170000000000000,8.180000000000000,5.700000000000000,2.020000000000000,0.310000000000000,0.150000000000000,0.927000000000000,0.251000000000000,9.72,0.650000000000000,0.720000000000000,18.000000000000000,7.730000000000000,597.000000000000000,44.299999999999997,29.199999999999999,0.000000000000000,6.590000000000000,12.000000000000000,0.500000000000000,0.720000000000000,0.410000000000000,0.064000000000000,1.380000000000000,75.099999999999994,9.900000000000000,15.000000000000000,砂质黏壤土,潮土_脱潮土_脱潮砂土_浅位壤砂壤质脱潮土,潮土,脱潮土,脱潮砂土,浅位壤砂壤质脱潮土,410902204,胡村乡,经开区,410902211000103105,2001010100,6,587,0102,水浇地,4109022042050000000,胡村乡大村,75,75,
75,1,75,1,75,1,75,4109720102000008,114.934250000000006,35.740254999999998,0.032000000000000,10.000000000000000,19.000000000000000,0.130000000000000,62.100000000000001,19.000000000000000,8.480000000000000,10.400000000000000,10.500000000000000,6.650000000000000,3.360000000000000,0.250000000000000,0.260000000000000,0.847000000000000,0.229000000000000,11.5,0.780000000000000,0.800000000000000,18.100000000000001,12.500000000000000,778.000000000000000,89.700000000000003,31.699999999999999,0.000000000000000,10.000000000000000,15.300000000000001,1.390000000000000,0.690000000000000,0.640000000000000,0.055000000000000,1.340000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮砂土_,潮土,脱潮土,脱潮砂土, ,410902100,王助镇,经开区,410902211000024448,2001010100, ,9,0102,水浇地,4109021002240000000,王助镇西郭寨,76,76,
76,1,76,1,76,1,76,4109720102000058,114.921774999999997,35.703763000000002,0.030000000000000,15.699999999999999,18.399999999999999,0.130000000000000,59.700000000000003,18.399999999999999,8.560000000000000,11.600000000000000,9.500000000000000,6.550000000000000,2.450000000000000,0.220000000000000,0.280000000000000,0.525000000000000,0.142000000000000,12.9,0.960000000000000,1.040000000000000,18.399999999999999,60.399999999999999,836.000000000000000,104.000000000000000,8.529999999999999,0.000000000000000,12.400000000000000,15.600000000000000,3.350000000000000,1.940000000000000,0.780000000000000,0.076000000000000,1.270000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_脱潮土_脱潮砂土_底黏砂壤质脱潮土,潮土,脱潮土,脱潮砂土,底黏砂壤质脱潮土,410902100,王助镇,经开区,410902211000102188,2001010100,4432,368,0102,水浇地,4109021002080000000,王助镇西郭村,77,77,
77,1,77,1,77,1,77,4109720102000049,114.901352000000003,35.701779999999999,0.024000000000000,11.199999999999999,16.600000000000001,0.140000000000000,46.799999999999997,16.600000000000001,8.410000000000000,12.000000000000000,10.500000000000000,6.120000000000000,3.770000000000000,0.370000000000000,0.270000000000000,1.030000000000000,0.289000000000000,15,1.040000000000000,0.910000000000000,18.000000000000000,19.300000000000001,775.000000000000000,87.099999999999994,61.000000000000000,0.000000000000000,11.800000000000001,19.600000000000001,0.740000000000000,1.620000000000000,0.800000000000000,0.069000000000000,1.220000000000000,84.500000000000000,6.800000000000000,8.699999999999999,砂质壤土,潮土_脱潮土_脱潮砂土_岗青砂土,潮土,脱潮土,脱潮砂土,岗青砂土,410902100,王助镇,经开区,410902211000078611,2001010100, ,307,0102,水浇地,4109021002070000000,王助镇铁炉,78,78,
78,1,78,1,78,1,78,4109720102000067,114.923834999999997,35.751410000000000,0.023000000000000,6.530000000000000,17.399999999999999,0.130000000000000,53.799999999999997,17.399999999999999,8.820000000000000,8.060000000000000,5.570000000000000,3.340000000000000,1.910000000000000,0.190000000000000,0.130000000000000,0.443000000000000,0.105000000000000,10.3,0.680000000000000,0.940000000000000,18.899999999999999,38.600000000000001,491.000000000000000,52.399999999999999,10.600000000000000,0.000000000000000,8.760000000000000,11.300000000000001,1.760000000000000,1.330000000000000,0.710000000000000,0.033000000000000,1.390000000000000,30.500000000000000,36.399999999999999,33.100000000000001,壤质黏土,潮土_典型潮土_石灰性潮砂土_,潮土,典型潮土,石灰性潮砂土, ,410902011,皇甫街道,经开区,410902211000101545,2001010100, ,3036,0102,水浇地,4109020110000000000,皇甫街道,79,79,
79,1,79,1,79,1,79,4109720102000007,114.943434999999994,35.855167999999999,0.018000000000000,7.370000000000000,16.100000000000001,0.120000000000000,49.600000000000001,16.100000000000001,8.880000000000001,7.750000000000000,6.190000000000000,4.480000000000000,1.470000000000000,0.110000000000000,0.130000000000000,0.260000000000000,0.083400000000000,10.63,0.660000000000000,0.890000000000000,17.199999999999999,18.300000000000001,501.000000000000000,41.700000000000003,8.130000000000001,0.000000000000000,8.260000000000000,11.100000000000000,0.100000000000000,4.890000000000000,0.510000000000000,0.032000000000000,1.530000000000000,89.900000000000006,3.100000000000000,7.000000000000000,砂土及壤质砂土,潮土_典型潮土_石灰性潮砂土_砂质潮土,潮土,典型潮土,石灰性潮砂土,砂质潮土,410902204,胡村乡,经开区,410902211000016543,2001010100, ,50,0102,水浇地,4109022042180000000,胡村乡金牛桩村,80,80,
80,1,80,1,80,1,80,4109720102000032,114.901366999999993,35.747937000000000,0.023000000000000,8.090000000000000,17.100000000000001,0.150000000000000,54.399999999999999,17.100000000000001,8.630000000000001,8.070000000000000,6.940000000000000,4.470000000000000,2.170000000000000,0.140000000000000,0.160000000000000,0.420000000000000,0.127000000000000,13.3,0.850000000000000,0.950000000000000,17.300000000000001,40.899999999999999,597.000000000000000,58.600000000000001,22.300000000000001,0.000000000000000,12.199999999999999,13.500000000000000,1.320000000000000,1.140000000000000,1.020000000000000,0.058000000000000,1.460000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,潮土_碱化潮土_碱潮壤土_,潮土,碱化潮土,碱潮壤土, ,410902100,王助镇,经开区,410902211000051132,2001010100,4708,204,0102,水浇地,4109021002230000000,王助镇潘庄,81,81,
